DenID,BankID,QuollCode,Sex,Morph,Origin,YearOfAcquisition,DateOfAcquisition,ReleaseType,TrackedDenDate,POSIXdate,DaysPostRelease,DaysBetween,X,Y,History,Fate,Coden,CodenPrev,PouchYoung,PouchBorn,PouchAge,ReleaseX,ReleaseY
2126,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,10/06/2018,2018.06.10,3,1,697440,6106965,Alive,Survived,Alone,Alone,Present,Absent,-10,697528,6106712
2134,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,11/06/2018,2018.06.11,4,1,697442,6106965,Alive,Survived,Alone,Alone,Present,Absent,-9,697528,6106712
2142,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,12/06/2018,2018.06.12,5,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Absent,-8,697528,6106712
2152,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,13/06/2018,2018.06.13,6,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Absent,-7,697528,6106712
2160,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,14/06/2018,2018.06.14,7,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Absent,-6,697528,6106712
2168,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,15/06/2018,2018.06.15,8,1,697719,6106650,Alive,Survived,Alone,Den shared,Present,Absent,-5,697528,6106712
2180,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,16/06/2018,2018.06.16,9,1,697719,6106157,Alive,Survived,Alone,Alone,Present,Absent,-4,697528,6106712
2186,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,17/06/2018,2018.06.17,10,1,697719,6106157,Alive,Survived,Alone,Alone,Present,Absent,-3,697528,6106712
2191,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,18/06/2018,2018.06.18,11,1,697307,6107069,Alive,Survived,Alone,Alone,Present,Absent,-2,697528,6106712
2201,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,19/06/2018,2018.06.19,12,1,697719,6106157,Alive,Survived,Alone,Alone,Present,Absent,-1,697528,6106712
2203,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,20/06/2018,2018.06.20,13,1,697719,6106157,Alive,Survived,Alone,Alone,Present,Absent,0,697528,6106712
2216,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,21/06/2018,2018.06.21,14,1,697719,6106157,Alive,Survived,Alone,Alone,Present,Present,1,697528,6106712
2222,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,22/06/2018,2018.06.22,15,1,697442,6106965,Alive,Survived,Alone,Alone,Present,Present,2,697528,6106712
2231,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,23/06/2018,2018.06.23,16,1,697719,6106157,Alive,Survived,Alone,Alone,Present,Present,3,697528,6106712
2236,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,24/06/2018,2018.06.24,17,1,697307,6107069,Alive,Survived,Alone,Alone,Present,Present,4,697528,6106712
2249,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,25/06/2018,2018.06.25,18,1,698932,6105982,Alive,Survived,Alone,Alone,Present,Present,5,697528,6106712
2252,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,26/06/2018,2018.06.26,19,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Present,6,697528,6106712
2260,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,27/06/2018,2018.06.27,20,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,7,697528,6106712
2275,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,28/06/2018,2018.06.28,21,1,697442,6106965,Alive,Survived,Alone,Alone,Present,Present,8,697528,6106712
2283,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,29/06/2018,2018.06.29,22,1,697307,6107069,Alive,Survived,Alone,Alone,Present,Present,9,697528,6106712
2297,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,30/06/2018,2018.06.30,23,1,697442,6106965,Alive,Survived,Alone,Alone,Present,Present,10,697528,6106712
2311,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,1/07/2018,2018.07.01,24,1,697719,6106650,Alive,Survived,Alone,Alone,Present,Present,11,697528,6106712
2361,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,5/07/2018,2018.07.05,28,1,697719,6106650,Alive,Survived,Alone,Alone,Present,Present,15,697528,6106712
2373,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,6/07/2018,2018.07.06,29,1,697442,6106965,Alive,Survived,Alone,Alone,Present,Present,16,697528,6106712
2388,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,7/07/2018,2018.07.07,30,1,697719,6106650,Alive,Survived,Alone,Alone,Present,Present,17,697528,6106712
2400,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,8/07/2018,2018.07.08,31,1,697719,6106650,Alive,Survived,Alone,Alone,Present,Present,18,697528,6106712
2415,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,9/07/2018,2018.07.09,32,1,697307,6107069,Alive,Survived,Alone,Alone,Present,Present,19,697528,6106712
2446,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,11/07/2018,2018.07.11,34,2,697307,6107069,Alive,Survived,Alone,Alone,Present,Present,21,697528,6106712
2450,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,12/07/2018,2018.07.12,35,1,697442,6106965,Alive,Survived,Alone,Den shared,Present,Present,22,697528,6106712
2331,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,3/07/2018,2018.07.03,26,2,697307,6107069,Alive,Survived,Den shared,Alone,Present,Present,13,697528,6106712
2338,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,4/07/2018,2018.07.04,27,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,14,697528,6106712
2594,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,22/07/2018,2018.07.22,45,1,698384,6106159,Alive,Survived,Den shared,Alone,Present,Present,32,697528,6106712
2607,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,23/07/2018,2018.07.23,46,1,698384,6106159,Alive,Survived,Den shared,Den shared,Present,Present,33,697528,6106712
2620,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,24/07/2018,2018.07.24,47,1,698384,6106159,Alive,Survived,Den shared,Den shared,Present,Present,34,697528,6106712
2631,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,25/07/2018,2018.07.25,48,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,35,697528,6106712
2635,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,26/07/2018,2018.07.26,49,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Present,36,697528,6106712
2660,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,27/07/2018,2018.07.27,50,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,37,697528,6106712
2674,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,28/07/2018,2018.07.28,51,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,38,697528,6106712
2678,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,29/07/2018,2018.07.29,52,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,39,697528,6106712
2703,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,30/07/2018,2018.07.30,53,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,40,697528,6106712
2528,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,17/07/2018,2018.07.17,40,5,697442,6106965,Alive,Survived,Den shared,Alone,Present,Present,27,697528,6106712
2539,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,18/07/2018,2018.07.18,41,1,697442,6106965,Alive,Survived,Alone,Den shared,Present,Present,28,697528,6106712
2554,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,19/07/2018,2018.07.19,42,1,698384,6106159,Alive,Survived,Den shared,Alone,Present,Present,29,697528,6106712
2557,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,20/07/2018,2018.07.20,43,1,698384,6106159,Alive,Survived,Alone,Den shared,Present,Present,30,697528,6106712
2572,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,21/07/2018,2018.07.21,44,1,698384,6106159,Alive,Survived,Alone,Alone,Present,Present,31,697528,6106712
2840,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,9/08/2018,2018.08.09,63,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Present,50,697528,6106712
2854,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,10/08/2018,2018.08.10,64,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,51,697528,6106712
2869,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,11/08/2018,2018.08.11,65,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,52,697528,6106712
2883,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,12/08/2018,2018.08.12,66,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,53,697528,6106712
2720,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,31/07/2018,2018.07.31,54,1,697953,6106661,Alive,Survived,Alone,Alone,Present,Present,41,697528,6106712
2725,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,1/08/2018,2018.08.01,55,1,697442,6106965,Alive,Survived,Alone,Alone,Present,Present,42,697528,6106712
2751,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,2/08/2018,2018.08.02,56,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Present,43,697528,6106712
2767,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,3/08/2018,2018.08.03,57,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,44,697528,6106712
2768,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,4/08/2018,2018.08.04,58,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,45,697528,6106712
2783,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,5/08/2018,2018.08.05,59,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,46,697528,6106712
2798,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,6/08/2018,2018.08.06,60,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,47,697528,6106712
2824,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,7/08/2018,2018.08.07,61,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,48,697528,6106712
2826,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,8/08/2018,2018.08.08,62,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,49,697528,6106712
2909,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,13/08/2018,2018.08.13,67,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,54,697528,6106712
2924,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,14/08/2018,2018.08.14,68,1,697307,6107069,Alive,Survived,Alone,Alone,Present,Present,55,697528,6106712
2939,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,15/08/2018,2018.08.15,69,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Present,56,697528,6106712
2942,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,16/08/2018,2018.08.16,70,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,57,697528,6106712
2957,EQ32,D3E9,F,Black,MFWS,2017,,MulligansBorn,17/08/2018,2018.08.17,71,1,697307,6107069,Alive,Survived,Den shared,Den shared,Present,Present,58,697528,6106712
2110,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,8/06/2018,2018.06.08,1,0,698175,6106345,Alive,Survived,Alone,Alone,Present,Absent,-10,697723,6106889
2124,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,9/06/2018,2018.06.09,2,1,697305,6107062,Alive,Survived,Alone,Alone,Present,Absent,-9,697723,6106889
2131,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,10/06/2018,2018.06.10,3,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Absent,-8,697723,6106889
2140,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,11/06/2018,2018.06.11,4,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Absent,-7,697723,6106889
2150,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,12/06/2018,2018.06.12,5,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Absent,-6,697723,6106889
2158,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,13/06/2018,2018.06.13,6,1,697953,6106661,Alive,Survived,Alone,Den shared,Present,Absent,-5,697723,6106889
2161,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,14/06/2018,2018.06.14,7,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Absent,-4,697723,6106889
2178,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,16/06/2018,2018.06.16,9,2,697535,6106229,Alive,Survived,Den shared,Alone,Present,Absent,-2,697723,6106889
2184,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,17/06/2018,2018.06.17,10,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,-1,697723,6106889
2193,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,18/06/2018,2018.06.18,11,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,0,697723,6106889
2198,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,19/06/2018,2018.06.19,12,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,1,697723,6106889
2208,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,20/06/2018,2018.06.20,13,1,697535,6106229,Alive,Survived,Alone,Den shared,Present,Present,2,697723,6106889
2211,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,21/06/2018,2018.06.21,14,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,3,697723,6106889
2220,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,22/06/2018,2018.06.22,15,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,4,697723,6106889
2232,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,23/06/2018,2018.06.23,16,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,5,697723,6106889
2240,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,24/06/2018,2018.06.24,17,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,6,697723,6106889
2250,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,25/06/2018,2018.06.25,18,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,7,697723,6106889
2253,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,26/06/2018,2018.06.26,19,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Present,8,697723,6106889
2271,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,28/06/2018,2018.06.28,21,2,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,10,697723,6106889
2285,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,29/06/2018,2018.06.29,22,1,697719,6106650,Alive,Survived,Den shared,Alone,Present,Present,11,697723,6106889
2298,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,30/06/2018,2018.06.30,23,1,697307,6107069,Alive,Survived,Alone,Den shared,Present,Present,12,697723,6106889
2310,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,1/07/2018,2018.07.01,24,1,697307,6107069,Alive,Survived,Alone,Alone,Present,Present,13,697723,6106889
2317,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,2/07/2018,2018.07.02,25,1,697307,6107069,Alive,Survived,Alone,Alone,Present,Present,14,697723,6106889
2351,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,5/07/2018,2018.07.05,28,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,17,697723,6106889
2362,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,6/07/2018,2018.07.06,29,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,18,697723,6106889
2385,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,7/07/2018,2018.07.07,30,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,19,697723,6106889
2406,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,9/07/2018,2018.07.09,32,2,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,21,697723,6106889
2426,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,10/07/2018,2018.07.10,33,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,22,697723,6106889
2445,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,11/07/2018,2018.07.11,34,1,696894,6105610,Alive,Survived,Alone,Den shared,Present,Present,23,697723,6106889
2459,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,12/07/2018,2018.07.12,35,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,24,697723,6106889
2471,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,13/07/2018,2018.07.13,36,1,696884,6105548,Alive,Survived,Alone,Alone,Present,Present,25,697723,6106889
2483,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,14/07/2018,2018.07.14,37,1,697378,6106157,Alive,Survived,Den shared,Alone,Present,Present,26,697723,6106889
2495,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,15/07/2018,2018.07.15,38,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,27,697723,6106889
2332,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,3/07/2018,2018.07.03,26,1,697307,6107069,Alive,Survived,Den shared,Alone,Present,Present,15,697723,6106889
2345,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,4/07/2018,2018.07.04,27,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,16,697723,6106889
2598,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,23/07/2018,2018.07.23,46,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,35,697723,6106889
2611,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,24/07/2018,2018.07.24,47,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,36,697723,6106889
2625,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,25/07/2018,2018.07.25,48,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,37,697723,6106889
2643,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,26/07/2018,2018.07.26,49,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,38,697723,6106889
2651,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,27/07/2018,2018.07.27,50,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,39,697723,6106889
2668,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,28/07/2018,2018.07.28,51,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,40,697723,6106889
2686,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,29/07/2018,2018.07.29,52,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,41,697723,6106889
2706,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,30/07/2018,2018.07.30,53,1,696894,6105610,Alive,Survived,Alone,Den shared,Present,Present,42,697723,6106889
2511,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,16/07/2018,2018.07.16,39,1,697378,6106157,Alive,Survived,Alone,Den shared,Present,Present,28,697723,6106889
2519,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,17/07/2018,2018.07.17,40,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,29,697723,6106889
2531,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,18/07/2018,2018.07.18,41,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,30,697723,6106889
2546,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,19/07/2018,2018.07.19,42,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,31,697723,6106889
2559,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,20/07/2018,2018.07.20,43,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,32,697723,6106889
2578,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,21/07/2018,2018.07.21,44,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,33,697723,6106889
2585,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,22/07/2018,2018.07.22,45,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,34,697723,6106889
2833,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,8/08/2018,2018.08.08,62,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,51,697723,6106889
2850,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,9/08/2018,2018.08.09,63,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,52,697723,6106889
2861,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,10/08/2018,2018.08.10,64,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,53,697723,6106889
2876,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,11/08/2018,2018.08.11,65,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,54,697723,6106889
2890,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,12/08/2018,2018.08.12,66,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,55,697723,6106889
2721,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,31/07/2018,2018.07.31,54,1,696894,6105610,Alive,Survived,Alone,Alone,Present,Present,43,697723,6106889
2727,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,1/08/2018,2018.08.01,55,1,696894,6105610,Alive,Survived,Alone,Alone,Present,Present,44,697723,6106889
2742,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,2/08/2018,2018.08.02,56,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,45,697723,6106889
2756,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,3/08/2018,2018.08.03,57,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,46,697723,6106889
2779,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,4/08/2018,2018.08.04,58,1,696693,6105352,Alive,Survived,Alone,Den shared,Present,Present,47,697723,6106889
2795,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,5/08/2018,2018.08.05,59,1,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,48,697723,6106889
2809,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,6/08/2018,2018.08.06,60,1,696693,6105352,Alive,Survived,Alone,Alone,Present,Present,49,697723,6106889
2825,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,7/08/2018,2018.08.07,61,1,696884,6105548,Alive,Survived,Alone,Alone,Present,Present,50,697723,6106889
2903,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,13/08/2018,2018.08.13,67,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,56,697723,6106889
2918,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,14/08/2018,2018.08.14,68,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,57,697723,6106889
2929,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,15/08/2018,2018.08.15,69,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,58,697723,6106889
2948,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,16/08/2018,2018.08.16,70,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,59,697723,6106889
2964,EQ34,D54D,F,Black,MFWS,2018,,MulligansBorn,17/08/2018,2018.08.17,71,1,697545,6106052,Alive,Survived,Alone,Alone,Present,Present,60,697723,6106889
2109,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,8/06/2018,2018.06.08,1,0,697535,6106229,Alive,Survived,Alone,Alone,Present,Absent,-10,697760,6106009
2119,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,9/06/2018,2018.06.09,2,1,697535,6106229,Alive,Survived,Alone,Alone,Present,Absent,-9,697760,6106009
2130,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,10/06/2018,2018.06.10,3,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Absent,-8,697760,6106009
2139,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,11/06/2018,2018.06.11,4,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,-7,697760,6106009
2149,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,12/06/2018,2018.06.12,5,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,-6,697760,6106009
2156,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,13/06/2018,2018.06.13,6,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,-5,697760,6106009
2165,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,14/06/2018,2018.06.14,7,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,-4,697760,6106009
2172,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,15/06/2018,2018.06.15,8,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,-3,697760,6106009
2177,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,16/06/2018,2018.06.16,9,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,-2,697760,6106009
2183,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,17/06/2018,2018.06.17,10,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,-1,697760,6106009
2194,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,18/06/2018,2018.06.18,11,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Absent,0,697760,6106009
2199,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,19/06/2018,2018.06.19,12,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,1,697760,6106009
2209,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,20/06/2018,2018.06.20,13,1,697378,6106157,Alive,Survived,Alone,Den shared,Present,Present,2,697760,6106009
2212,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,21/06/2018,2018.06.21,14,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,3,697760,6106009
2219,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,22/06/2018,2018.06.22,15,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,4,697760,6106009
2227,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,23/06/2018,2018.06.23,16,1,697535,6106229,Alive,Survived,Alone,Den shared,Present,Present,5,697760,6106009
2239,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,24/06/2018,2018.06.24,17,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,6,697760,6106009
2245,EQ33,DE28,F,Fawn,MFWS,2018,,MulligansBorn,25/06/2018,2018.06.25,18,1,697535,6106229,Alive,Survived,Den shared,Den shared,Present,Present,7,697760,6106009
